1814,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
3405,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
6821,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
5830,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
1609,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
3408,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
3410,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
21807,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
415,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
6429,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
6208,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
3411,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
5831,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
1417,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
5833,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
2005,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
5607,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
5426,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
5429,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
210,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
418,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
420,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
1426,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
1817,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
430,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
3213,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6436,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
21808,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
431,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
1429,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
1611,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
6209,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
6824,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
21419,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
21809,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
212,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
6212,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
1430,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
3219,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6213,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
21812,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
1433,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
6010,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
2010,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
21820,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
6825,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
2018,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
433,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
5611,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
2019,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
21825,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
11,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
3220,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
2020,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
218,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
1435,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
439,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
1613,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
5835,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
6216,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
440,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
1438,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
5842,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
3232,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
5612,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
5434,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
21613,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
6012,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
3415,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
441,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
3426,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
21827,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
5619,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
21615,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
1819,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
12,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
2023,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
2025,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
6609,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
219,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
6014,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
1439,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
3428,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
442,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
21616,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
6223,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
3236,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
223,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
225,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
1440,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
1443,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
6016,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
6612,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
17,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
5846,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
6827,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
2029,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
2034,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
6017,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
6018,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
3245,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6025,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
1828,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
226,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
5849,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
5627,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
1614,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
3429,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
451,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
6441,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
3433,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
5628,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
6617,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
3434,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
5851,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
6031,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
6620,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
5632,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
3246,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6226,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
6829,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
3250,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
21617,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
6443,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
459,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
6621,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
1830,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
463,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
21829,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
6835,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
5635,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
1444,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
21833,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
228,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
1833,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
1621,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
3258,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
2036,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
6033,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
1447,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
21,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
21835,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
464,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
21837,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
5636,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
6034,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
23,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
21420,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
5436,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
5639,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
6628,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
1834,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
1622,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
6037,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
6447,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
5439,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
3261,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6038,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
1624,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
6455,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
5860,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
6836,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
6045,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
2037,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
21618,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
1450,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
6461,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
465,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
21839,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
5864,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
1836,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
1839,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
5870,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
5640,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
1840,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
6046,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
6050,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
3443,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
6841,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
5871,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
466,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
21620,Vendido,19,OW-5,Spitfire,Incluye las cuatro ruedas necesarias,Ruedas para Skate,29500.0
5641,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
21840,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
2042,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
6631,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
6055,Vendido,13,JA-1,Almost,Tabla de patineta,Skateboard,31000.0
31,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
34,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
3263,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6470,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
1625,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
21843,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
1455,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
5642,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
21423,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
1627,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
21424,Vendido,18,LV-4,VENOM,Trucks de aluminio ultra ligero,Trucks para Skate,17500.0
21847,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
2043,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
5440,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
1629,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
5872,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
5443,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
1630,Vendido,5,QW-3,Totto,Bulto unisex,Bulto,18000.0
469,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
2044,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
41,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
5643,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
471,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
5645,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
5449,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
3444,Vendido,9,KU-5,Element,Tabla de patineta,Skateboard,15000.0
6227,Vendido,14,NB-2,Primitive,Tabla de patineta,Skateboard,35000.0
5450,Vendido,10,PO-2,Plan B,Tabla de patineta,Skateboard,18000.0
1844,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
1846,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
21854,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
473,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
2045,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
6471,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
5877,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
2050,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
3264,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
3277,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
6632,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
5880,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
230,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
21858,Vendido,20,BQ-4,Jigsaw,Máximo agarre para realizar cualquier truco sin desgastar tus zapatillas,Lija Skate,12000.0
5652,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
476,Vendido,3,FR-8,Lacoste,Blusa polo para mujer,Blusa,15000.0
6842,Vendido,17,FV-7,Blind,Tabla de patineta,Skateboard,49500.0
5881,Vendido,12,RT-6,Cliche,Tabla de patineta,Skateboard,24500.0
6476,Vendido,15,XZ-9,Darkstar,Tabla de patineta,Skateboard,37000.0
1457,Vendido,4,LP-2,Shut,Tenis casuales para mujer,Tenis,5000.0
6633,Vendido,16,ZX-3,Alien wokshop,Tabla de patineta,Skateboard,26750.0
3278,Vendido,8,HT-9,Crocs,Chancletas de hule unisex,Chancletas,16000.0
231,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
5653,Vendido,11,TH-5,Toy machine,Tabla de patineta,Skateboard,23000.0
1855,Vendido,6,SQ-6,Vans,Tenis para skater,Tenis,7000.0
2053,Vendido,7,QC-8,Quicksilver,Sandalias de playa para hombre,Sandalias,13000.0
45,Vendido,1,DR-7,Adidas,Camisa casual para hombre,Camisa,7000.0
235,Vendido,2,JY-2,Nike,Pantalon de playa para hombre,Pantalon,12000.0
